cell_index,policy,replication,faults,fleet_size,sync_interval_minutes,updates_per_display_day,conflict_bias,high_risk_update_share,connectivity,online_probability,mean_outage_ticks,server_errors,conflicts,high_risk_conflicts,silent_overwrites,high_risk_silent_overwrites,manual_reviews,high_risk_manual_reviews,merges,accepted,duplicates_suppressed,stale_rejected,sync_requests,bytes_in,bytes_out,events_total,I1,I2,I3,I4,I5
0,display_preferred,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164457,6,1,1,1,1,1
0,manual_review_all,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164457,6,1,1,1,1,1
0,domain_aware,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164452,6,1,1,1,1,1
0,version_vector_causal,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164461,6,1,1,1,1,1
0,version_vector_cloud_wins,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164465,6,1,1,1,1,1
0,version_vector_display_wins,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164467,6,1,1,1,1,1
0,version_vector_random,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164461,6,1,1,1,1,1
0,crdt_field_merge,2,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,897,84225,164456,6,1,1,1,1,1
0,last_write_wins,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160847,6,1,1,1,1,1
0,cloud_preferred,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160847,6,1,1,1,1,1
0,display_preferred,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160849,6,1,1,1,1,1
0,manual_review_all,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160849,6,1,1,1,1,1
0,domain_aware,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160844,6,1,1,1,1,1
0,version_vector_causal,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160853,6,1,1,1,1,1
0,version_vector_cloud_wins,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160857,6,1,1,1,1,1
0,version_vector_display_wins,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160859,6,1,1,1,1,1
0,version_vector_random,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160853,6,1,1,1,1,1
0,crdt_field_merge,3,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,843,81531,160848,6,1,1,1,1,1
0,last_write_wins,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162131,6,1,1,1,1,1
0,cloud_preferred,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162131,6,1,1,1,1,1
0,display_preferred,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162133,6,1,1,1,1,1
0,manual_review_all,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162133,6,1,1,1,1,1
0,domain_aware,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162128,6,1,1,1,1,1
0,version_vector_causal,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162137,6,1,1,1,1,1
0,version_vector_cloud_wins,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162141,6,1,1,1,1,1
0,version_vector_display_wins,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162143,6,1,1,1,1,1
0,version_vector_random,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162137,6,1,1,1,1,1
0,crdt_field_merge,4,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,844,81595,162132,6,1,1,1,1,1
0,last_write_wins,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161976,6,1,1,1,1,1
0,cloud_preferred,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161976,6,1,1,1,1,1
0,display_preferred,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161978,6,1,1,1,1,1
0,manual_review_all,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161978,6,1,1,1,1,1
0,domain_aware,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161973,6,1,1,1,1,1
0,version_vector_causal,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161982,6,1,1,1,1,1
0,version_vector_cloud_wins,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161986,6,1,1,1,1,1
0,version_vector_display_wins,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161988,6,1,1,1,1,1
0,version_vector_random,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161982,6,1,1,1,1,1
0,crdt_field_merge,5,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81880,161977,6,1,1,1,1,1
0,last_write_wins,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164165,6,1,1,1,1,1
0,cloud_preferred,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164165,6,1,1,1,1,1
0,display_preferred,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164167,6,1,1,1,1,1
0,manual_review_all,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164167,6,1,1,1,1,1
0,domain_aware,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164162,6,1,1,1,1,1
0,version_vector_causal,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164171,6,1,1,1,1,1
0,version_vector_cloud_wins,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164175,6,1,1,1,1,1
0,version_vector_display_wins,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164177,6,1,1,1,1,1
0,version_vector_random,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164171,6,1,1,1,1,1
0,crdt_field_merge,6,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,899,84332,164166,6,1,1,1,1,1
0,last_write_wins,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160454,6,1,1,1,1,1
0,cloud_preferred,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160454,6,1,1,1,1,1
0,display_preferred,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160456,6,1,1,1,1,1
0,manual_review_all,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160456,6,1,1,1,1,1
0,domain_aware,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160451,6,1,1,1,1,1
0,version_vector_causal,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160460,6,1,1,1,1,1
0,version_vector_cloud_wins,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160464,6,1,1,1,1,1
0,version_vector_display_wins,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160466,6,1,1,1,1,1
0,version_vector_random,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160460,6,1,1,1,1,1
0,crdt_field_merge,7,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,816,80187,160455,6,1,1,1,1,1
0,last_write_wins,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162053,6,1,1,1,1,1
0,cloud_preferred,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162053,6,1,1,1,1,1
0,display_preferred,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162055,6,1,1,1,1,1
0,manual_review_all,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162055,6,1,1,1,1,1
0,domain_aware,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162050,6,1,1,1,1,1
0,version_vector_causal,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162059,6,1,1,1,1,1
0,version_vector_cloud_wins,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162063,6,1,1,1,1,1
0,version_vector_display_wins,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162065,6,1,1,1,1,1
0,version_vector_random,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162059,6,1,1,1,1,1
0,crdt_field_merge,8,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81975,162054,6,1,1,1,1,1
0,last_write_wins,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163910,6,1,1,1,1,1
0,cloud_preferred,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163910,6,1,1,1,1,1
0,display_preferred,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163912,6,1,1,1,1,1
0,manual_review_all,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163912,6,1,1,1,1,1
0,domain_aware,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163907,6,1,1,1,1,1
0,version_vector_causal,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163916,6,1,1,1,1,1
0,version_vector_cloud_wins,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163920,6,1,1,1,1,1
0,version_vector_display_wins,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163922,6,1,1,1,1,1
0,version_vector_random,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163916,6,1,1,1,1,1
0,crdt_field_merge,9,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,910,84886,163911,6,1,1,1,1,1
0,last_write_wins,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161383,6,1,1,1,1,1
0,cloud_preferred,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161383,6,1,1,1,1,1
0,display_preferred,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161385,6,1,1,1,1,1
0,manual_review_all,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161385,6,1,1,1,1,1
0,domain_aware,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161380,6,1,1,1,1,1
0,version_vector_causal,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161389,6,1,1,1,1,1
0,version_vector_cloud_wins,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161393,6,1,1,1,1,1
0,version_vector_display_wins,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161395,6,1,1,1,1,1
0,version_vector_random,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161389,6,1,1,1,1,1
0,crdt_field_merge,10,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,846,81678,161384,6,1,1,1,1,1
0,last_write_wins,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163624,6,1,1,1,1,1
0,cloud_preferred,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163624,6,1,1,1,1,1
0,display_preferred,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163626,6,1,1,1,1,1
0,manual_review_all,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163626,6,1,1,1,1,1
0,domain_aware,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163621,6,1,1,1,1,1
0,version_vector_causal,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163630,6,1,1,1,1,1
0,version_vector_cloud_wins,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163634,6,1,1,1,1,1
0,version_vector_display_wins,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163636,6,1,1,1,1,1
0,version_vector_random,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163630,6,1,1,1,1,1
0,crdt_field_merge,11,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84630,163625,6,1,1,1,1,1
0,last_write_wins,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161678,6,1,1,1,1,1
0,cloud_preferred,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161678,6,1,1,1,1,1
0,display_preferred,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161680,6,1,1,1,1,1
0,manual_review_all,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161680,6,1,1,1,1,1
0,domain_aware,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161675,6,1,1,1,1,1
0,version_vector_causal,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161684,6,1,1,1,1,1
0,version_vector_cloud_wins,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161688,6,1,1,1,1,1
0,version_vector_display_wins,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161690,6,1,1,1,1,1
0,version_vector_random,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161684,6,1,1,1,1,1
0,crdt_field_merge,12,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,861,82432,161679,6,1,1,1,1,1
0,last_write_wins,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160708,6,1,1,1,1,1
0,cloud_preferred,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160708,6,1,1,1,1,1
0,display_preferred,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160710,6,1,1,1,1,1
0,manual_review_all,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160710,6,1,1,1,1,1
0,domain_aware,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160705,6,1,1,1,1,1
0,version_vector_causal,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160714,6,1,1,1,1,1
0,version_vector_cloud_wins,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160718,6,1,1,1,1,1
0,version_vector_display_wins,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160720,6,1,1,1,1,1
0,version_vector_random,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160714,6,1,1,1,1,1
0,crdt_field_merge,13,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,831,80925,160709,6,1,1,1,1,1
0,last_write_wins,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163962,6,1,1,1,1,1
0,cloud_preferred,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163962,6,1,1,1,1,1
0,display_preferred,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163964,6,1,1,1,1,1
0,manual_review_all,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163964,6,1,1,1,1,1
0,domain_aware,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163959,6,1,1,1,1,1
0,version_vector_causal,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163968,6,1,1,1,1,1
0,version_vector_cloud_wins,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163972,6,1,1,1,1,1
0,version_vector_display_wins,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163974,6,1,1,1,1,1
0,version_vector_random,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163968,6,1,1,1,1,1
0,crdt_field_merge,14,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84092,163963,6,1,1,1,1,1
0,last_write_wins,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161425,6,1,1,1,1,1
0,cloud_preferred,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161425,6,1,1,1,1,1
0,display_preferred,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161427,6,1,1,1,1,1
0,manual_review_all,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161427,6,1,1,1,1,1
0,domain_aware,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161422,6,1,1,1,1,1
0,version_vector_causal,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161431,6,1,1,1,1,1
0,version_vector_cloud_wins,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161435,6,1,1,1,1,1
0,version_vector_display_wins,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161437,6,1,1,1,1,1
0,version_vector_random,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161431,6,1,1,1,1,1
0,crdt_field_merge,15,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,856,82182,161426,6,1,1,1,1,1
0,last_write_wins,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163721,6,1,1,1,1,1
0,cloud_preferred,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163721,6,1,1,1,1,1
0,display_preferred,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163723,6,1,1,1,1,1
0,manual_review_all,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163723,6,1,1,1,1,1
0,domain_aware,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163718,6,1,1,1,1,1
0,version_vector_causal,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163727,6,1,1,1,1,1
0,version_vector_cloud_wins,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163731,6,1,1,1,1,1
0,version_vector_display_wins,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163733,6,1,1,1,1,1
0,version_vector_random,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163727,6,1,1,1,1,1
0,crdt_field_merge,16,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83322,163722,6,1,1,1,1,1
0,last_write_wins,17,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83270,162798,6,1,1,1,1,1
0,cloud_preferred,17,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83270,162798,6,1,1,1,1,1
0,display_preferred,17,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83270,162800,6,1,1,1,1,1
0,manual_review_all,17,0,2,1,2,0.01,0.15,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,878,83270,162800,6,1,1,1,1,1
