cell_index,policy,replication,faults,fleet_size,sync_interval_minutes,updates_per_display_day,conflict_bias,high_risk_update_share,connectivity,online_probability,mean_outage_ticks,server_errors,conflicts,high_risk_conflicts,silent_overwrites,high_risk_silent_overwrites,manual_reviews,high_risk_manual_reviews,merges,accepted,duplicates_suppressed,stale_rejected,sync_requests,bytes_in,bytes_out,events_total,I1,I2,I3,I4,I5
1,display_preferred,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163540,6,1,1,1,1,1
1,manual_review_all,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163540,6,1,1,1,1,1
1,domain_aware,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163535,6,1,1,1,1,1
1,version_vector_causal,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163544,6,1,1,1,1,1
1,version_vector_cloud_wins,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163548,6,1,1,1,1,1
1,version_vector_display_wins,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163550,6,1,1,1,1,1
1,version_vector_random,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163544,6,1,1,1,1,1
1,crdt_field_merge,2,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163539,6,1,1,1,1,1
1,last_write_wins,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162914,6,1,1,1,1,1
1,cloud_preferred,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162914,6,1,1,1,1,1
1,display_preferred,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162916,6,1,1,1,1,1
1,manual_review_all,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162916,6,1,1,1,1,1
1,domain_aware,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162911,6,1,1,1,1,1
1,version_vector_causal,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162920,6,1,1,1,1,1
1,version_vector_cloud_wins,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162924,6,1,1,1,1,1
1,version_vector_display_wins,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162926,6,1,1,1,1,1
1,version_vector_random,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162920,6,1,1,1,1,1
1,crdt_field_merge,3,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83831,162915,6,1,1,1,1,1
1,last_write_wins,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163152,6,1,1,1,1,1
1,cloud_preferred,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163152,6,1,1,1,1,1
1,display_preferred,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163154,6,1,1,1,1,1
1,manual_review_all,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163154,6,1,1,1,1,1
1,domain_aware,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163149,6,1,1,1,1,1
1,version_vector_causal,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163158,6,1,1,1,1,1
1,version_vector_cloud_wins,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163162,6,1,1,1,1,1
1,version_vector_display_wins,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163164,6,1,1,1,1,1
1,version_vector_random,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163158,6,1,1,1,1,1
1,crdt_field_merge,4,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,876,83181,163153,6,1,1,1,1,1
1,last_write_wins,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163264,6,1,1,1,1,1
1,cloud_preferred,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163264,6,1,1,1,1,1
1,display_preferred,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163266,6,1,1,1,1,1
1,manual_review_all,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163266,6,1,1,1,1,1
1,domain_aware,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163261,6,1,1,1,1,1
1,version_vector_causal,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163270,6,1,1,1,1,1
1,version_vector_cloud_wins,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163274,6,1,1,1,1,1
1,version_vector_display_wins,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163276,6,1,1,1,1,1
1,version_vector_random,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163270,6,1,1,1,1,1
1,crdt_field_merge,5,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83744,163265,6,1,1,1,1,1
1,last_write_wins,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162254,6,1,1,1,1,1
1,cloud_preferred,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162254,6,1,1,1,1,1
1,display_preferred,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162256,6,1,1,1,1,1
1,manual_review_all,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162256,6,1,1,1,1,1
1,domain_aware,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162251,6,1,1,1,1,1
1,version_vector_causal,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162260,6,1,1,1,1,1
1,version_vector_cloud_wins,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162264,6,1,1,1,1,1
1,version_vector_display_wins,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162266,6,1,1,1,1,1
1,version_vector_random,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162260,6,1,1,1,1,1
1,crdt_field_merge,6,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,857,82221,162255,6,1,1,1,1,1
1,last_write_wins,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163806,6,1,1,1,1,1
1,cloud_preferred,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163806,6,1,1,1,1,1
1,display_preferred,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163808,6,1,1,1,1,1
1,manual_review_all,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163808,6,1,1,1,1,1
1,domain_aware,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163803,6,1,1,1,1,1
1,version_vector_causal,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163812,6,1,1,1,1,1
1,version_vector_cloud_wins,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163816,6,1,1,1,1,1
1,version_vector_display_wins,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163818,6,1,1,1,1,1
1,version_vector_random,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163812,6,1,1,1,1,1
1,crdt_field_merge,7,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,908,84784,163807,6,1,1,1,1,1
1,last_write_wins,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161613,6,1,1,1,1,1
1,cloud_preferred,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161613,6,1,1,1,1,1
1,display_preferred,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161615,6,1,1,1,1,1
1,manual_review_all,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161615,6,1,1,1,1,1
1,domain_aware,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161610,6,1,1,1,1,1
1,version_vector_causal,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161619,6,1,1,1,1,1
1,version_vector_cloud_wins,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161623,6,1,1,1,1,1
1,version_vector_display_wins,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161625,6,1,1,1,1,1
1,version_vector_random,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161619,6,1,1,1,1,1
1,crdt_field_merge,8,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,852,81961,161614,6,1,1,1,1,1
1,last_write_wins,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162811,6,1,1,1,1,1
1,cloud_preferred,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162811,6,1,1,1,1,1
1,display_preferred,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162813,6,1,1,1,1,1
1,manual_review_all,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162813,6,1,1,1,1,1
1,domain_aware,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162808,6,1,1,1,1,1
1,version_vector_causal,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162817,6,1,1,1,1,1
1,version_vector_cloud_wins,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162821,6,1,1,1,1,1
1,version_vector_display_wins,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162823,6,1,1,1,1,1
1,version_vector_random,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162817,6,1,1,1,1,1
1,crdt_field_merge,9,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,887,83719,162812,6,1,1,1,1,1
1,last_write_wins,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162388,6,1,1,1,1,1
1,cloud_preferred,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162388,6,1,1,1,1,1
1,display_preferred,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162390,6,1,1,1,1,1
1,manual_review_all,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162390,6,1,1,1,1,1
1,domain_aware,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162385,6,1,1,1,1,1
1,version_vector_causal,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162394,6,1,1,1,1,1
1,version_vector_cloud_wins,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162398,6,1,1,1,1,1
1,version_vector_display_wins,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162400,6,1,1,1,1,1
1,version_vector_random,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162394,6,1,1,1,1,1
1,crdt_field_merge,10,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,877,83241,162389,6,1,1,1,1,1
1,last_write_wins,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162523,6,1,1,1,1,1
1,cloud_preferred,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162523,6,1,1,1,1,1
1,display_preferred,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162525,6,1,1,1,1,1
1,manual_review_all,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162525,6,1,1,1,1,1
1,domain_aware,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162520,6,1,1,1,1,1
1,version_vector_causal,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162529,6,1,1,1,1,1
1,version_vector_cloud_wins,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162533,6,1,1,1,1,1
1,version_vector_display_wins,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162535,6,1,1,1,1,1
1,version_vector_random,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162529,6,1,1,1,1,1
1,crdt_field_merge,11,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,853,82037,162524,6,1,1,1,1,1
1,last_write_wins,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163026,6,1,1,1,1,1
1,cloud_preferred,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163026,6,1,1,1,1,1
1,display_preferred,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163028,6,1,1,1,1,1
1,manual_review_all,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163028,6,1,1,1,1,1
1,domain_aware,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163023,6,1,1,1,1,1
1,version_vector_causal,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163032,6,1,1,1,1,1
1,version_vector_cloud_wins,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163036,6,1,1,1,1,1
1,version_vector_display_wins,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163038,6,1,1,1,1,1
1,version_vector_random,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163032,6,1,1,1,1,1
1,crdt_field_merge,12,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83461,163027,6,1,1,1,1,1
1,last_write_wins,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160509,6,1,1,1,1,1
1,cloud_preferred,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160509,6,1,1,1,1,1
1,display_preferred,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160511,6,1,1,1,1,1
1,manual_review_all,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160511,6,1,1,1,1,1
1,domain_aware,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160506,6,1,1,1,1,1
1,version_vector_causal,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160515,6,1,1,1,1,1
1,version_vector_cloud_wins,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160519,6,1,1,1,1,1
1,version_vector_display_wins,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160521,6,1,1,1,1,1
1,version_vector_random,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160515,6,1,1,1,1,1
1,crdt_field_merge,13,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,817,80231,160510,6,1,1,1,1,1
1,last_write_wins,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162915,6,1,1,1,1,1
1,cloud_preferred,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162915,6,1,1,1,1,1
1,display_preferred,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162917,6,1,1,1,1,1
1,manual_review_all,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162917,6,1,1,1,1,1
1,domain_aware,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162912,6,1,1,1,1,1
1,version_vector_causal,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162921,6,1,1,1,1,1
1,version_vector_cloud_wins,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162925,6,1,1,1,1,1
1,version_vector_display_wins,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162927,6,1,1,1,1,1
1,version_vector_random,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162921,6,1,1,1,1,1
1,crdt_field_merge,14,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,880,83378,162916,6,1,1,1,1,1
1,last_write_wins,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162520,6,1,1,1,1,1
1,cloud_preferred,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162520,6,1,1,1,1,1
1,display_preferred,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162522,6,1,1,1,1,1
1,manual_review_all,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162522,6,1,1,1,1,1
1,domain_aware,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162517,6,1,1,1,1,1
1,version_vector_causal,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162526,6,1,1,1,1,1
1,version_vector_cloud_wins,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162530,6,1,1,1,1,1
1,version_vector_display_wins,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162532,6,1,1,1,1,1
1,version_vector_random,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162526,6,1,1,1,1,1
1,crdt_field_merge,15,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,889,83821,162521,6,1,1,1,1,1
1,last_write_wins,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163208,6,1,1,1,1,1
1,cloud_preferred,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163208,6,1,1,1,1,1
1,display_preferred,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163210,6,1,1,1,1,1
1,manual_review_all,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163210,6,1,1,1,1,1
1,domain_aware,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163205,6,1,1,1,1,1
1,version_vector_causal,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163214,6,1,1,1,1,1
1,version_vector_cloud_wins,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163218,6,1,1,1,1,1
1,version_vector_display_wins,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163220,6,1,1,1,1,1
1,version_vector_random,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163214,6,1,1,1,1,1
1,crdt_field_merge,16,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,868,82790,163209,6,1,1,1,1,1
1,last_write_wins,17,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,904,84560,163570,6,1,1,1,1,1
1,cloud_preferred,17,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,904,84560,163570,6,1,1,1,1,1
1,display_preferred,17,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,904,84560,163572,6,1,1,1,1,1
1,manual_review_all,17,0,2,1,2,0.01,0.3,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,904,84560,163572,6,1,1,1,1,1
