cell_index,policy,replication,faults,fleet_size,sync_interval_minutes,updates_per_display_day,conflict_bias,high_risk_update_share,connectivity,online_probability,mean_outage_ticks,server_errors,conflicts,high_risk_conflicts,silent_overwrites,high_risk_silent_overwrites,manual_reviews,high_risk_manual_reviews,merges,accepted,duplicates_suppressed,stale_rejected,sync_requests,bytes_in,bytes_out,events_total,I1,I2,I3,I4,I5
2,version_vector_causal,1,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81868,161548,6,1,1,1,1,1
2,version_vector_cloud_wins,1,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81868,161552,6,1,1,1,1,1
2,version_vector_display_wins,1,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81868,161554,6,1,1,1,1,1
2,version_vector_random,1,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81868,161548,6,1,1,1,1,1
2,crdt_field_merge,1,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,850,81868,161543,6,1,1,1,1,1
2,last_write_wins,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162538,6,1,1,1,1,1
2,cloud_preferred,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162538,6,1,1,1,1,1
2,display_preferred,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162540,6,1,1,1,1,1
2,manual_review_all,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162540,6,1,1,1,1,1
2,domain_aware,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162535,6,1,1,1,1,1
2,version_vector_causal,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162544,6,1,1,1,1,1
2,version_vector_cloud_wins,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162548,6,1,1,1,1,1
2,version_vector_display_wins,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162550,6,1,1,1,1,1
2,version_vector_random,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162544,6,1,1,1,1,1
2,crdt_field_merge,2,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,873,83010,162539,6,1,1,1,1,1
2,last_write_wins,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162663,6,1,1,1,1,1
2,cloud_preferred,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162663,6,1,1,1,1,1
2,display_preferred,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162665,6,1,1,1,1,1
2,manual_review_all,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162665,6,1,1,1,1,1
2,domain_aware,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162660,6,1,1,1,1,1
2,version_vector_causal,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162669,6,1,1,1,1,1
2,version_vector_cloud_wins,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162673,6,1,1,1,1,1
2,version_vector_display_wins,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162675,6,1,1,1,1,1
2,version_vector_random,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162669,6,1,1,1,1,1
2,crdt_field_merge,3,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,884,83572,162664,6,1,1,1,1,1
2,last_write_wins,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160461,6,1,1,1,1,1
2,cloud_preferred,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160461,6,1,1,1,1,1
2,display_preferred,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160463,6,1,1,1,1,1
2,manual_review_all,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160463,6,1,1,1,1,1
2,domain_aware,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160458,6,1,1,1,1,1
2,version_vector_causal,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160467,6,1,1,1,1,1
2,version_vector_cloud_wins,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160471,6,1,1,1,1,1
2,version_vector_display_wins,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160473,6,1,1,1,1,1
2,version_vector_random,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160467,6,1,1,1,1,1
2,crdt_field_merge,4,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,835,81124,160462,6,1,1,1,1,1
2,last_write_wins,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162609,6,1,1,1,1,1
2,cloud_preferred,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162609,6,1,1,1,1,1
2,display_preferred,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162611,6,1,1,1,1,1
2,manual_review_all,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162611,6,1,1,1,1,1
2,domain_aware,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162606,6,1,1,1,1,1
2,version_vector_causal,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162615,6,1,1,1,1,1
2,version_vector_cloud_wins,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162619,6,1,1,1,1,1
2,version_vector_display_wins,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162621,6,1,1,1,1,1
2,version_vector_random,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162615,6,1,1,1,1,1
2,crdt_field_merge,5,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,883,83521,162610,6,1,1,1,1,1
2,last_write_wins,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163748,6,1,1,1,1,1
2,cloud_preferred,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163748,6,1,1,1,1,1
2,display_preferred,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163750,6,1,1,1,1,1
2,manual_review_all,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163750,6,1,1,1,1,1
2,domain_aware,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163745,6,1,1,1,1,1
2,version_vector_causal,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163754,6,1,1,1,1,1
2,version_vector_cloud_wins,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163758,6,1,1,1,1,1
2,version_vector_display_wins,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163760,6,1,1,1,1,1
2,version_vector_random,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163754,6,1,1,1,1,1
2,crdt_field_merge,6,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83461,163749,6,1,1,1,1,1
2,last_write_wins,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162664,6,1,1,1,1,1
2,cloud_preferred,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162664,6,1,1,1,1,1
2,display_preferred,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162666,6,1,1,1,1,1
2,manual_review_all,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162666,6,1,1,1,1,1
2,domain_aware,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162661,6,1,1,1,1,1
2,version_vector_causal,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162670,6,1,1,1,1,1
2,version_vector_cloud_wins,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162674,6,1,1,1,1,1
2,version_vector_display_wins,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162676,6,1,1,1,1,1
2,version_vector_random,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162670,6,1,1,1,1,1
2,crdt_field_merge,7,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,882,83507,162665,6,1,1,1,1,1
2,last_write_wins,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162692,6,1,1,1,1,1
2,cloud_preferred,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162692,6,1,1,1,1,1
2,display_preferred,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162694,6,1,1,1,1,1
2,manual_review_all,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162694,6,1,1,1,1,1
2,domain_aware,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162689,6,1,1,1,1,1
2,version_vector_causal,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162698,6,1,1,1,1,1
2,version_vector_cloud_wins,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162702,6,1,1,1,1,1
2,version_vector_display_wins,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162704,6,1,1,1,1,1
2,version_vector_random,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162698,6,1,1,1,1,1
2,crdt_field_merge,8,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,875,83123,162693,6,1,1,1,1,1
2,last_write_wins,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163175,6,1,1,1,1,1
2,cloud_preferred,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163175,6,1,1,1,1,1
2,display_preferred,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163177,6,1,1,1,1,1
2,manual_review_all,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163177,6,1,1,1,1,1
2,domain_aware,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163172,6,1,1,1,1,1
2,version_vector_causal,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163181,6,1,1,1,1,1
2,version_vector_cloud_wins,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163185,6,1,1,1,1,1
2,version_vector_display_wins,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163187,6,1,1,1,1,1
2,version_vector_random,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163181,6,1,1,1,1,1
2,crdt_field_merge,9,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,894,84080,163176,6,1,1,1,1,1
2,last_write_wins,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163922,6,1,1,1,1,1
2,cloud_preferred,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163922,6,1,1,1,1,1
2,display_preferred,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163924,6,1,1,1,1,1
2,manual_review_all,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163924,6,1,1,1,1,1
2,domain_aware,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163919,6,1,1,1,1,1
2,version_vector_causal,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163928,6,1,1,1,1,1
2,version_vector_cloud_wins,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163932,6,1,1,1,1,1
2,version_vector_display_wins,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163934,6,1,1,1,1,1
2,version_vector_random,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163928,6,1,1,1,1,1
2,crdt_field_merge,10,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,911,84928,163923,6,1,1,1,1,1
2,last_write_wins,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161251,6,1,1,1,1,1
2,cloud_preferred,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161251,6,1,1,1,1,1
2,display_preferred,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161253,6,1,1,1,1,1
2,manual_review_all,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161253,6,1,1,1,1,1
2,domain_aware,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161248,6,1,1,1,1,1
2,version_vector_causal,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161257,6,1,1,1,1,1
2,version_vector_cloud_wins,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161261,6,1,1,1,1,1
2,version_vector_display_wins,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161263,6,1,1,1,1,1
2,version_vector_random,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161257,6,1,1,1,1,1
2,crdt_field_merge,11,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81938,161252,6,1,1,1,1,1
2,last_write_wins,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163693,6,1,1,1,1,1
2,cloud_preferred,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163693,6,1,1,1,1,1
2,display_preferred,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163695,6,1,1,1,1,1
2,manual_review_all,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163695,6,1,1,1,1,1
2,domain_aware,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163690,6,1,1,1,1,1
2,version_vector_causal,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163699,6,1,1,1,1,1
2,version_vector_cloud_wins,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163703,6,1,1,1,1,1
2,version_vector_display_wins,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163705,6,1,1,1,1,1
2,version_vector_random,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163699,6,1,1,1,1,1
2,crdt_field_merge,12,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,905,84647,163694,6,1,1,1,1,1
2,last_write_wins,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162966,6,1,1,1,1,1
2,cloud_preferred,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162966,6,1,1,1,1,1
2,display_preferred,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162968,6,1,1,1,1,1
2,manual_review_all,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162968,6,1,1,1,1,1
2,domain_aware,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162963,6,1,1,1,1,1
2,version_vector_causal,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162972,6,1,1,1,1,1
2,version_vector_cloud_wins,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162976,6,1,1,1,1,1
2,version_vector_display_wins,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162978,6,1,1,1,1,1
2,version_vector_random,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162972,6,1,1,1,1,1
2,crdt_field_merge,13,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,881,83428,162967,6,1,1,1,1,1
2,last_write_wins,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162923,6,1,1,1,1,1
2,cloud_preferred,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162923,6,1,1,1,1,1
2,display_preferred,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162925,6,1,1,1,1,1
2,manual_review_all,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162925,6,1,1,1,1,1
2,domain_aware,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162920,6,1,1,1,1,1
2,version_vector_causal,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162929,6,1,1,1,1,1
2,version_vector_cloud_wins,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162933,6,1,1,1,1,1
2,version_vector_display_wins,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162935,6,1,1,1,1,1
2,version_vector_random,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162929,6,1,1,1,1,1
2,crdt_field_merge,14,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,888,83794,162924,6,1,1,1,1,1
2,last_write_wins,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161607,6,1,1,1,1,1
2,cloud_preferred,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161607,6,1,1,1,1,1
2,display_preferred,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161609,6,1,1,1,1,1
2,manual_review_all,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161609,6,1,1,1,1,1
2,domain_aware,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161604,6,1,1,1,1,1
2,version_vector_causal,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161613,6,1,1,1,1,1
2,version_vector_cloud_wins,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161617,6,1,1,1,1,1
2,version_vector_display_wins,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161619,6,1,1,1,1,1
2,version_vector_random,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161613,6,1,1,1,1,1
2,crdt_field_merge,15,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,851,81935,161608,6,1,1,1,1,1
2,last_write_wins,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164533,6,1,1,1,1,1
2,cloud_preferred,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164533,6,1,1,1,1,1
2,display_preferred,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164535,6,1,1,1,1,1
2,manual_review_all,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164535,6,1,1,1,1,1
2,domain_aware,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164530,6,1,1,1,1,1
2,version_vector_causal,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164539,6,1,1,1,1,1
2,version_vector_cloud_wins,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164543,6,1,1,1,1,1
2,version_vector_display_wins,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164545,6,1,1,1,1,1
2,version_vector_random,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164539,6,1,1,1,1,1
2,crdt_field_merge,16,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,907,84727,164534,6,1,1,1,1,1
2,last_write_wins,17,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,839,81333,162271,6,1,1,1,1,1
2,cloud_preferred,17,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,839,81333,162271,6,1,1,1,1,1
2,display_preferred,17,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,839,81333,162273,6,1,1,1,1,1
2,manual_review_all,17,0,2,1,2,0.01,0.5,good,0.9,5,0,0,0,0,0,0,0,0,6,0,0,839,81333,162273,6,1,1,1,1,1
